colct_stdde,goods_nm,shop_nm,anals_trget_pc,job_id
2020-02-18,기타 (SSK)KF94 황사방역미세먼지 익일출고 마스크 1개(랜덤발송)익일출고 - 쿠팡,쿠팡,2800,490008
2020-02-18,(대한도매) 무료배송 정품 엘지생활건강 KF94 블랙마스크3개(1개씩 개별포장) - 위메프,위메프,18310,490008
2020-02-18,3Q 미세 먼지 KF94 대형 1회용 일회용 마스크 1개 - 인터파크,인터파크,4340,490008
2020-02-18,에버그린 크린탑 184 황사마스크 KF94 대형 1개 - 11번가,11번가,310610,490008
2020-02-18,로봇트레인 마스크에프 KF94 1개(소형) - GSfresh,GSfresh,2200,490008
2020-02-18,파아란마스크 미세먼지 필터교체마스크 KF94 (성인용)투명가드1개+필터 6매 - 파아란마스크,파아란마스크,29900,490008
2020-02-18,DZ 코지 황사방역마스크 화이트(대형 KF94) 5매입 1개 - 쿠팡,쿠팡,11900,490008
2020-02-18,[아이엔샵] 국내생산 일회용 황사 KF94 대형 마스크1개 램덤 발송 - 위메프,위메프,3700,490008
2020-02-18,(늘품지기)3Q 미세 먼지 KF94 대형 마스크 1개 - G마켓,G마켓,4470,490008
2020-02-18,(대한도매) 무료배송 정품 엘지생활건강 KF94 대형 마스크3개(1개씩 개별포장) - 11번가,11번가,16750,490008
2020-02-18,KF94 디자인 황사 방역용 마스크 대형 1개 - 쿠팡,쿠팡,5750,490008
2020-02-18,당일발송kf94황사마스크5매입x1개일회용마스크국산 - G마켓,G마켓,15000,490008
2020-02-18,필터 (에어가드 마스크 필터 1개 식약처 KF94) - 위메프,위메프,4800,490008
2020-02-18,기타 대박이네 하이가드 방역마스크 KF94 대형 흰색 1개 - 쿠팡,쿠팡,3000,490008
2020-02-18,3Q 미세 먼지 KF94 대형 1회용 일회용 마스크 1개 - 쿠팡,쿠팡,4260,490008
2020-02-18,당일발송kf94마스크x1개 국산식약처일회용마스크황사 - G마켓,G마켓,3000,490008
2020-02-18,파아란마스크 KF94 필터교체 미세먼지 마스크(화이트) 가드1개+필터6개 - 쿠팡,쿠팡,29900,490008
2020-02-18,[B2K] 프라임 1회용 황사마스크 KF94 1매입 1개 - 쿠팡,쿠팡,5900,490008
2020-02-18,웰클린 황사방역마스크 블랙(대형 KF94) 1매입 1개 - 쿠팡,쿠팡,2600,490008
2020-02-18,소확행몰 엠플러스 국산 황사방역마스크 KF94 3개 + 애경 블루칩 항균 비누 1개 - 쿠팡,쿠팡,6200,490008
2020-02-18,웰클린 황사방역마스크 블랙(중형 KF94) 1매 1개 - 쿠팡,쿠팡,2500,490008
2020-02-18,당일발송kf94참조은황사방역마스크x1개황사마스크 - G마켓,G마켓,2800,490008
2020-02-18,(대한도매) 무료배송 정품 엘지생활건강 KF94 대형 마스크3개(1개씩 개별포장) - 쿠팡,쿠팡,18810,490008
2020-02-18,[행사종료] 강블리라이프 황사마스크 KF94 25매 // 인당 1개만 구매 가능! 2개 이상 구매 시 취소됩니다. - 강블리라이프,강블리라이프,14900,490008
2020-02-18,3Q 미세 먼지 KF94 대형 1회용 일회용 마스크 1개 - 스마트제이스토어,스마트제이스토어,3760,490008
2020-02-18,[늘품지기]3Q 미세 먼지 KF94 대형 마스크 1개 - 늘품지기,늘품지기,4470,490008
2020-02-18,3Q 미세 먼지 KF94 대형 1회용 일회용 마스크 1개 - 시니어스토리,시니어스토리,4290,490008
2020-02-18,3Q 미세 먼지 KF94 대형 1회용 일회용 마스크 1개 - AES,AES,4110,490008
2020-02-18,3Q 미세 먼지 KF94 대형 1회용 일회용 마스크 1개 - 제이에이이시스,제이에이이시스,4880,490008
2020-02-18,3Q 미세 먼지 KF94 대형 1회용 일회용 마스크 1개 - Wonder Bay,Wonder Bay,4290,490008
2020-02-18,(대한도매) 무료배송 정품 엘지생활건강 KF94 대형 마스크3개(1개씩 개별포장) - 올펀쇼핑,올펀쇼핑,14880,490008
2020-02-18,(대한도매) 무료배송 정품 엘지생활건강 KF94 대형 마스크3개(1개씩 개별포장) - 베스트 스토어즈,베스트 스토어즈,18620,490008
2020-02-18,참좋은 주니어 방한대 [백색] 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,2000,490008
2020-02-18,닥터퓨리 Kf94 쿠션필터 마스크 소아용 1개 - 다팔리닷컴,다팔리닷컴,2500,490008
2020-02-18,[물량확보]일월 미세먼지 황사 KF94 마스크 성인용 대형 1개 - CCMEDI,CCMEDI,2890,490008
2020-02-18,헬로카봇 KF94 황사 미세먼지 방역 마스크 1개(3매입) - 옥션,옥션,8500,490008
2020-02-18,참좋은 주니어 방한대 [검정] 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,2000,490008
2020-02-18,겨울왕국 KF94 황사 미세먼지 방역 마스크 1개(3매입) - 옥션,옥션,8500,490008
2020-02-18,대나무 방한마스크 [백색 성인용] 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,2000,490008
2020-02-18,DetailsSee 식약청허가마스크1개[U0A - FREE1P]먼지K2S-C1 방역[대형NEW신상품 차단위생안전선물 KF94 액세서리]패션잡화 화이트생활용품소품 일회용[W54432 - 쿠팡,쿠팡,9310,490008
2020-02-18,아유레디KF94황사마스크(소형 1개 미래생활) - 위메프,위메프,1910,490008
2020-02-18,런닝맨 황사 방역마스크 미요/KF94/소형 1개 - 11번가,11번가,2230,490008
2020-02-18,당일발송kf94황사마스크소형어린이마스크x1개식약처 - G마켓,G마켓,2500,490008
2020-02-18,황사미세먼지마스크 하이가드 애니멀 KF94 소형1개 - G마켓,G마켓,3010,490008
2020-02-18,KF94 소형 동아제약3P씩1개/엘지뽀로로1P씩3개 합6개 - G마켓,G마켓,21030,490008
2020-02-18,헬로카봇 KF94 황사 미세먼지 방역 마스크 1개(3매입) - G마켓,G마켓,7480,490008
2020-02-18,포켓몬스터 황사 방역마스크 KF94 소형 1개 - 쿠팡,쿠팡,3000,490008
2020-02-18,테라브레스 미세먼지 마스크 KF94 뽀로로 소형1개 - G마켓,G마켓,2370,490008
2020-02-18,테라브레스 미세먼지 마스크 KF94 뽀로로 소형1개 - 옥션,옥션,2370,490008
2020-02-18,테라브레스 미세먼지 마스크 KF94 뽀로로 소형1개 - 11번가,11번가,2380,490008
2020-02-18,테라브레스 미세먼지 마스크 KF94 뽀로로 소형1개 - 래디언스,래디언스,2480,490008
2020-02-18,당일발송kf94소형어린이황사방역마스크5매입x1개국산 - G마켓,G마켓,15000,490008
2020-02-18,네오세이프 입체면마스크[블랙 성인용] 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,3000,490008
2020-02-18,네오세이프 입체면마스크[블루 성인용] 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,3000,490008
2020-02-18,네오세이프 입체면마스크[화이트 성인용] 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,3000,490008
2020-02-18,[아이엔샵] 일회용 황사 미세먼지 마스크 KF94 마스크1개(대 사이즈만 가능) - 아이엔샵inshop,아이엔샵inshop,3900,490008
2020-02-18,[리치윤] 에버그린 KF94 크린탑 655 황사 방역 마스크 (화이트) 1개 / 코로나 미세먼지 마스크 /낱개판매 - 리치윤,리치윤,12900,490008
2020-02-18,소피루비 황사 초미세먼지 마스크 KF94 1개(5매입) 어린이용 끈조절가능 감염원차단 방역용마스크 식약청허가 의약외품 호흡기보호 전염성질병 예방 - 인터팜아울렛,인터팜아울렛,12500,490008
2020-02-18,더조은마스크 kf94 미세먼지 황사 대형 1개내 5매입 - 엘리스구뜨,엘리스구뜨,23000,490008
2020-02-18,웰빙파인더스 황사마스크 1개/황사마스크/ KF94/3겹마스크/방한마스크/일회용마스크/미세먼지마스크/KF80 소아용 황사마스크 - DaPaLa,DaPaLa,3500,490008
2020-02-18,헬로카봇 황사 초미세먼지 방역 마스크 KF94 1개(3매입) 어린이용 감염원차단 방역용마스크 식약청허가 의약외품 호흡기보호 전염성질병 예방 - 인터팜아울렛,인터팜아울렛,8500,490008
2020-02-18,겨울왕국 황사 초미세먼지 방역 마스크 KF94 1개(3매입) 어린이용 감염원차단 방역용마스크 식약청허가 의약외품 호흡기보호 전염성질병 예방 - 인터팜아울렛,인터팜아울렛,8500,490008
2020-02-18,KF94 마스크 행사 앱코 오엘라 무선 무드등 미니 가습기 OHU-AW450 - jiwoomall,jiwoomall,12900,490008
2020-02-18,[엘지생활건강] 테라브레스 미세먼지 황사마스크 KF94 [소형/1개] - 컴퓨존,컴퓨존,2550,490008
2020-02-18,LG생활 에어워셔 뽀로로 미세먼지 마스크 KF94 소형1개 - 11번가,11번가,3900,490008
2020-02-18,LG생활 테라브레스 뽀로로 미세먼지 마스크 KF94 소형1개 - 11번가,11번가,3900,490008
2020-02-18,KF94 미세먼지마스크1개+어댑터 증정 북유럽형 여행용 전기장판 - GSSHOP,GSSHOP,68400,490008
2020-02-18,테라브레스 미세먼지 마스크 KF94 뽀로로 소형1개 - 11번가,11번가,2380,490008
2020-02-18,테라브레스 미세먼지 마스크 KF94 뽀로로 소형1개 - G마켓,G마켓,2370,490008
2020-02-18,테라브레스 미세먼지 마스크 KF94 뽀로로 소형1개 - 옥션,옥션,2370,490008
2020-02-18,[미세먼지마스크(KF94) 1개+어댑터증정] 오가닉 여행용 전기장판 - GSSHOP,GSSHOP,75600,490008
2020-02-18,테라브레스 미세먼지 마스크 KF94 뽀로로 소형1개 - 래디언스,래디언스,2480,490008
2020-02-18,닥터퓨리 Kf94 쿠션필터 마스크 성인용 1개 - 다팔리닷컴,다팔리닷컴,3000,490008
2020-02-18,베이비락 끈조절 어린이 유아 미세먼지 황사 마스크 KF94 숨숨 (소형5매입X1개) - 인더리빙,인더리빙,15000,490008
2020-02-18,Kf94 hoooah 마스크(흰색본품+리필4개) 총 마스크 1개 리필23장(당일발송) - GoodPeoples,GoodPeoples,30000,490008
2020-02-18,하우쎈 에어위자드 미세먼지 황사 마스크 KF94 교체용 필터1개 - 시온글로벌,시온글로벌,4500,490008
2020-02-18,KF94 우한 코로나 미세먼지 황사 3중필터 식약처인증 완료 낱개 개별포장 성인용 일회용 방역 마스크 1개 가격 입니다. - 다온네이처,다온네이처,4300,490008
2020-02-18,LG생활건강 핑크퐁 뽀로로 아기상어 마스크 KF94 소형 1개 - 베러팜,베러팜,2500,490008
2020-02-18,프로바이오 생유산균 2.5g 100포+KF94 미세먼지 마스크 1개 - 서울약사신용협동조합,서울약사신용협동조합,18000,490008
2020-02-18,핑크퐁입체마스크[블루 어린이용] 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,5000,490008
2020-02-18,핑크퐁입체마스크[핑크 어린이용] 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,5000,490008
2020-02-18,공룡메카드입체마스크[어린이용] 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,5000,490008
2020-02-18,유한킴벌리 크리넥스 황사마스크 뉴 KF80 대형 - 퍼니맘,퍼니맘,2990,490009
2020-02-18,유한킴벌리 크리넥스 황사마스크 뉴 KF80 대형 - 구르미,구르미,3400,490009
2020-02-18,유한킴벌리 크리넥스 황사마스크 뉴디자인플러스 소형 KF80 3P - 용감한 부자,용감한 부자,7800,490009
2020-02-18,유한킴벌리 크리넥스 황사마스크 뉴디자인플러스 소형 KF80 3P - 인터파크,인터파크,7920,490009
2020-02-18,유한킴벌리 크리넥스 황사마스크 뉴디자인플러스 소형 KF80 3P - 옥션,옥션,7990,490009
2020-02-18,유한킴벌리 크리넥스 황사마스크 뉴디자인플러스 소형 KF80 3P - G마켓,G마켓,7990,490009
2020-02-18,유한킴벌리 크리넥스 황사마스크 뉴디자인플러스 소형 KF80 3P - 티에스shop,티에스shop,8000,490009
2020-02-18,유한양행 해피홈 크리넥스 밀착가드 KF80 황사마스크 - 약사뿐사뿐,약사뿐사뿐,1980,490009
2020-02-18,유한양행 해피홈 크리넥스 밀착가드 KF80 황사마스크 - 다나아건강스토어,다나아건강스토어,2080,490009
2020-02-18,유한양행 해피홈 크리넥스 밀착가드 KF80 황사마스크 - 다나아팜,다나아팜,2480,490009
2020-02-18,유한양행 해피홈 크리넥스 밀착가드 KF80 황사마스크 - 유앤키즈,유앤키즈,2500,490009
2020-02-18,유한양행 해피홈 크리넥스 밀착가드 KF80 황사마스크 - 위메프,위메프,2500,490009
2020-02-18,E&W 레드페이스 웰빙 황사 마스크 뉴 KF80 5매입 - 레드페이스파비뇽,레드페이스파비뇽,14000,490009
2020-02-18,유한킴벌리 크리넥스 KF80 황사용마스크 소형 - 오스틴 천연비누,오스틴 천연비누,2150,490009
2020-02-18,유한킴벌리 크리넥스 KF80 황사용마스크 소형 - G마켓,G마켓,9990,490009
2020-02-18,유한킴벌리 크리넥스 KF80 황사용마스크 소형 - 마켓쉐프,마켓쉐프,15900,490009
2020-02-18,쌍용씨앤비 CODI 황사마스크 KF80 - G마켓,G마켓,3890,490009
2020-02-18,쌍용씨앤비 CODI 황사마스크 KF80 - 옥션,옥션,3890,490009
2020-02-18,쌍용씨앤비 CODI 황사마스크 KF80 - 티에스shop,티에스shop,3900,490009
2020-02-18,일양약품 황사마스크 KF80 성인용 - 철이네철물,철이네철물,3680,490009
2020-02-18,당일발송 3M KF80황사마스크대형x 1개kf80마스크 - G마켓,G마켓,4000,490009
2020-02-18,[일양약품]황사 미세먼지마스크 성인용(대형) KF80 1개 - 11번가,11번가,3480,490009
2020-02-18,KF80 대형 마스크 대형마스크 20매입 1개 - 쿠팡,쿠팡,60000,490009
2020-02-18,방역 먼지 차단 마스크 KF80 대형 화이트 일회용 1개출고됩니다. - 용감한양서방,용감한양서방,5800,490009
2020-02-18,국산kf80 세이프황사마스크 미세먼지마스크-성인블랙1개 - 11번가,11번가,2580,490009
2020-02-18,방역 먼지 차단 마스크 KF80 대형 화이트 일회용 1개출고됩니다. - 11번가,11번가,5170,490009
2020-02-18,[행사 종료] 강블리라이프 황사마스크 KF80 소형 25매 // 인당 1개 만 구매 가능! 2개 이상 구매 시 취소 + 핫팩10p 증정 - 강블리라이프,강블리라이프,14900,490009
2020-02-18,크리넥스황사용마스크플러스 KF80 소형1개 - 마미쿨,마미쿨,2600,490009
2020-02-18,웰빙파인더스 황사마스크 1개/황사마스크/ KF94/3겹마스크/방한마스크/일회용마스크/미세먼지마스크/KF80 소아용 황사마스크 - DaPaLa,DaPaLa,3500,490009
2020-02-18,DetailsSee K80 미세먼지마스크 1개 식약청마스크[A + FREE1P]먼지K2S-C1 방역[대형NEW신상품 차단위생안전선물 KF80 액세서리]패션잡화 블랙생활용품소품 일회 - 쿠팡,쿠팡,9310,490009
2020-02-19,캐드원 하얀봄 미세먼지 황사 마스크 KF94 - 하얀봄,하얀봄,15800,490008
2020-02-19,캐드원 하얀봄 미세먼지 황사 마스크 KF94 - G마켓,G마켓,18320,490008
2020-02-19,캐드원 하얀봄 미세먼지 황사 마스크 KF94 - 옥션,옥션,18320,490008
2020-02-19,캐드원 하얀봄 미세먼지 황사 마스크 KF94 - 위메프,위메프,19620,490008
2020-02-19,캐드원 하얀봄 미세먼지 황사 마스크 KF94 - G9,G9,19840,490008
2020-02-19,클레어마망 크린숨 방역 미세먼지 마스크 KF94 - 클레어마망,클레어마망,2800,490008
2020-02-19,클레어마망 크린숨 방역 미세먼지 마스크 KF94 - 크라운티앤씨,크라운티앤씨,28000,490008
2020-02-19,더나은 KF94 미세먼지 황사 마스크 성인용 - 에이치케이컴퍼니,에이치케이컴퍼니,3800,490008
2020-02-19,더나은 KF94 미세먼지 황사 마스크 성인용 - G마켓,G마켓,4120,490008
2020-02-19,더나은 KF94 미세먼지 황사 마스크 성인용 - 옥션,옥션,4120,490008
2020-02-19,더나은 KF94 미세먼지 황사 마스크 성인용 - 위메프,위메프,4120,490008
2020-02-19,더나은 KF94 미세먼지 황사 마스크 성인용 - 인터파크,인터파크,4340,490008
2020-02-19,캐드원 6MASK KF94 황사 미세먼지 마스크 밸브형 - 디어마이데이,디어마이데이,12500,490008
2020-02-19,캐드원 6MASK KF94 황사 미세먼지 마스크 밸브형 - jinsustore,jinsustore,13800,490008
2020-02-19,캐드원 6MASK KF94 황사 미세먼지 마스크 밸브형 - 컴퓨존,컴퓨존,13900,490008
2020-02-19,캐드원 6MASK KF94 황사 미세먼지 마스크 밸브형 - 트루스,트루스,15800,490008
